time,"[PCM] A/C Pressure (kPa)","[PCM] Actual Electronic Throttle Control (°)","[PCM] Actual Turbine Shaft Speed (rpm)","[PCM] ATF Temperature (℃)","[PCM] Commanded Gear ()","[PCM] Commanded Gear Ratio ()","[PCM] Currently Detected Engine Misfire ()","[PCM] Cylinder 1 Acceleration Value ()","[PCM] Cylinder 2 Acceleration Value ()","[PCM] Cylinder 3 Acceleration Value ()","[PCM] Cylinder 4 Acceleration Value ()","[PCM] Cylinder 5 Acceleration Value ()","[PCM] Cylinder 6 Acceleration Value ()","[PCM] Cylinder head temperature (℃)","[PCM] Desired Electronic Throttle Control (°)","[PCM] Fuel level (%)","[PCM] Knock Sensor 1 ()","[PCM] Knock Sensor 2 ()","[PCM] Measured Gear Ratio ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Altitude (GPS) (m)","Ambient air temperature (℃)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Catalyst temperature Bank 1 Sensor 1 (℃)","Catalyst temperature Bank 2 Sensor 1 (℃)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Evap. system vapor pressure (Pa)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Oxygen sensor 5 Wide Range Current (mA) (mA)","Oxygen sensor 5 Wide Range Equivalence ratio ()","Power from MAF (hp)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
16:10:54.475,,,,,,,,,,,-0.15590551181102363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:54.541,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:54.597,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:54.676,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:54.716,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:54.794,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:54.837,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:54.913,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:54.957,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:55.013,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:55.054,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:55.108,,,,,,,,,,,-0.04677165354330708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:55.165,,,,,,,,,,,-0.04677165354330708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:55.242,,,,,,,,,,,-0.04677165354330708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:55.289,,,,,,,,,,,0.04677165354330708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:10:55.291,,,,,,,,,,,,,,,,,,,,,,,,3.923828125,,,,,23.46077737542529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750615,39.2158519,
16:10:55.292,,,,,,,,,,,,,,,,,,,,,,,,3.922210693359375,,,,,23.460775330363475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750615,39.2158519,
16:10:55.352,,,,,,,,,,,0.04677165354330708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.405,,,,,,,,,,,0.04677165354330708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.469,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.533,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.585,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.627,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.676,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.741,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.805,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.859,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.937,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:55.981,,,,,,,,,,,0.10913385826771653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.048,,,,,,,,,,,0.10913385826771653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.101,,,,,,,,,,,0.10913385826771653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.153,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.220,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.282,,,,,,,,,,,,,,,,,,,,,,,,3.922210693359375,,,,,23.442685988386565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750615,39.2158519,
16:10:56.282,,,,,,,,,,,,,,,,,,,,,,,,3.921844482421875,,,,,23.442683238469886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750615,39.2158519,
16:10:56.297,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.360,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.413,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.465,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.518,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.593,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.634,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.737,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.790,,,,,,,,,,,0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.844,,,,,,,,,,,0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.906,,,,,,,,,,,0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:56.969,,,,,,,,,,,0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:57.034,,,,,,,,,,,0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:57.089,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:57.145,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:57.221,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:57.264,,,,,,,,,,,0.06236220472440945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:57.286,,,,,,,,,,,,,,,,,,,,,,,,3.921844482421875,,,,,23.42438025200963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750614,39.215852,
16:10:57.286,,,,,,,,,,,,,,,,,,,,,,,,3.939483642578125,,,,,23.424377384317744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750614,39.215852,
16:10:57.294,,,,,,,,,,,0.06236220472440945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.321,,,,,,,,,,,0.06236220472440945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.361,,,,,,,,,,,0.06236220472440945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.418,,,,,,,,,,,0.06236220472440945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.472,,,,,,,,,,,0.14031496062992127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.501,,,,,,,,,,,0.14031496062992127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.542,,,,,,,,,,,0.14031496062992127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.607,,,,,,,,,,,0.14031496062992127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.689,,,,,,,,,,,-0.1247244094488189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.752,,,,,,,,,,,-0.1247244094488189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.812,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.865,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.941,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:57.980,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:58.045,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:58.121,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:58.161,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:58.206,,,,,,,,,,,-0.18708661417322833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:58.260,,,,,,,,,,,-0.18708661417322833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750614,39.215852,
16:10:58.287,,,,,,,,,,,,,,,,,,,,,,,,3.939483642578125,,,,,23.406165536554496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750615,39.2158519,
16:10:58.287,,,,,,,,,,,,,,,,,,,,,,,,3.952880859375,,,,,23.406161971155452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750615,39.2158519,
16:10:58.326,,,,,,,,,,,-0.18708661417322833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.375,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.469,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.522,,,,,,,,,,,0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.590,,,,,,,,,,,0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.645,,,,,,,,,,,0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.713,,,,,,,,,,,0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.765,,,,,,,,,,,-0.06236220472440945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.846,,,,,,,,,,,-0.06236220472440945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.908,,,,,,,,,,,-0.06236220472440945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.944,,,,,,,,,,,-0.1247244094488189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:58.973,,,,,,,,,,,-0.1247244094488189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.013,,,,,,,,,,,-0.1247244094488189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.074,,,,,,,,,,,-0.1247244094488189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.130,,,,,,,,,,,0.09354330708661417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.185,,,,,,,,,,,0.09354330708661417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.249,,,,,,,,,,,0.09354330708661417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.284,,,,,,,,,,,,,,,,,,,,,,,,3.952880859375,,,,,23.388040063839757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750615,39.2158519,
16:10:59.284,,,,,,,,,,,,,,,,,,,,,,,,3.951934814453125,,,,,23.388037499273633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750615,39.2158519,
16:10:59.304,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.368,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.439,,,,,,,,,,,-0.031181102362204723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.480,,,,,,,,,,,0.09354330708661417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.517,,,,,,,,,,,0.09354330708661417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.582,,,,,,,,,,,0.09354330708661417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.633,,,,,,,,,,,0.09354330708661417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.662,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.706,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.753,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.794,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.845,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.925,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:10:59.966,,,,,,,,,,,-0.015590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:11:00.032,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:11:00.086,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:11:00.164,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:11:00.237,,,,,,,,,,,0.14031496062992127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750615,39.2158519,
16:11:00.275,,,,,,,,,,,,,,,,,,,,,,,,3.951934814453125,,,,,23.370051855779877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750616,39.2158519,
16:11:00.275,,,,,,,,,,,,,,,,,,,,,,,,3.95068359375,,,,,23.370049842825708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,21.3750616,39.2158519,
16:11:00.292,,,,,,,,,,,0.14031496062992127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.333,,,,,,,,,,,0.14031496062992127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.386,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.425,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.477,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.576,,,,,,,,,,,0.07795275590551182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.652,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.682,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.744,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.809,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.873,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
16:11:00.924,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750616,39.2158519,
